Respondent,Languages 
37820,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
37821,HTML/CSS;TypeScript
37822,NA
37823,NA
37824,NA
37825,C#;Dart;HTML/CSS;JavaScript;TypeScript
37826,HTML/CSS;JavaScript;PHP
37827,NA
37828,NA
37829,C#;JavaScript;SQL
37830,HTML/CSS;JavaScript;Ruby;TypeScript
37831,NA
37832,NA
37833,NA
37834,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP
37835,NA
37836,NA
37837,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
37838,HTML/CSS;JavaScript;PHP
37839,NA
37840,NA
37841,NA
37842,NA
37843,JavaScript
37844,C;C#;C++;HTML/CSS;JavaScript;SQL
37845,C;C#;C++;HTML/CSS;Java;Kotlin;Objective-C;PHP;Python;SQL;TypeScript
37846,Go;Java;Python;SQL
37847,C;C++;HTML/CSS
37848,HTML/CSS;JavaScript
37849,C#;HTML/CSS;JavaScript;SQL;TypeScript
37850,NA
37851,Assembly;C++;Rust
37852,C;Python;R;SQL
37853,HTML/CSS;JavaScript;PHP
37854,NA
37855,Bash/Shell/PowerShell;Java;JavaScript;PHP;Python
37856,Python
37857,Java;Kotlin;SQL
37858,Assembly;Bash/Shell/PowerShell;C;C#;HTML/CSS;JavaScript;Python;VBA
37859,NA
37860,C;C#;C++;Java;JavaScript;Kotlin;PHP
37861,C;C++;HTML/CSS;JavaScript;Python;SQL
37862,HTML/CSS;JavaScript;SQL;VBA
37863,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;Objective-C;Perl;PHP;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA
37867,Bash/Shell/PowerShell;C;C#;HTML/CSS;Java;JavaScript;PHP;SQL
37868,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;SQL
37869,NA
37870,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
37871,C#;HTML/CSS;JavaScript;TypeScript
37873,HTML/CSS;Java;JavaScript
37874,C#;Dart;HTML/CSS;JavaScript;PHP;Python
37875,C;C++;HTML/CSS;PHP;Python
37876,NA
37877,Assembly;C;C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
37878,NA
37879,NA
37880,NA
37881,NA
37882,Bash/Shell/PowerShell;C#;Kotlin
37883,C;C++;Dart;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
37884,NA
37885,C#;HTML/CSS;JavaScript;SQL;TypeScript
37887,JavaScript;SQL
37888,NA
37889,NA
37890,NA
37891,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL;Swift
37892,Java;JavaScript;Python;TypeScript
37893,Python;R;SQL
37894,C;Dart;HTML/CSS;JavaScript
37895,HTML/CSS;Java;SQL
37897,NA
37898,C#;C++;Python
37899,NA
37900,Bash/Shell/PowerShell;Java;JavaScript;Scala;SQL
37901,NA
37902,NA
37903,NA
37904,HTML/CSS;Java;JavaScript;PHP;SQL
37905,Bash/Shell/PowerShell;C;C#;C++;Java;JavaScript;Objective-C;Python;SQL;TypeScript
37906,NA
37907,C#;C++;HTML/CSS;Java;JavaScript;SQL;TypeScript
37908,C;C#;HTML/CSS;Java;TypeScript
37909,Assembly;Bash/Shell/PowerShell;C#;Haskell;HTML/CSS;JavaScript;SQL;TypeScript
37910,NA
37911,NA
37912,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;SQL
37913,HTML/CSS;JavaScript;Objective-C;Swift
37914,Java
37915,HTML/CSS;JavaScript
37916,HTML/CSS;PHP;SQL
37917,NA
37918,Assembly;C;C#;C++;Dart;HTML/CSS;Python;R;Rust;SQL
37919,HTML/CSS;Java;JavaScript;Kotlin;Ruby;SQL
37920,NA
37921,Bash/Shell/PowerShell;C#;Go;HTML/CSS;JavaScript;SQL
37922,Dart;JavaScript
37923,C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;TypeScript
37924,Java;PHP
37925,HTML/CSS;JavaScript;PHP
37926,NA
37927,C#;C++;JavaScript
37928,C++;HTML/CSS;JavaScript;PHP;Python;SQL
37929,C;Java;Python
37930,NA
37931,NA
37932,NA
37933,NA
37934,C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
37935,NA
37936,NA
37937,NA
37938,Dart;HTML/CSS;Java;JavaScript;PHP;Python;SQL
37939,Bash/Shell/PowerShell;C;C++;JavaScript;Objective-C
37940,C;C#;C++;Dart;Java;JavaScript;Kotlin;Python;SQL;Swift
37941,HTML/CSS;JavaScript
37942,HTML/CSS;Java;JavaScript;Python;SQL
37943,HTML/CSS;JavaScript
37946,Java
37947,NA
37948,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Python;SQL;VBA
37949,NA
37950,NA
37951,NA
37952,NA
37953,NA
37954,NA
37955,NA
37956,C#;C++;HTML/CSS;JavaScript;SQL;VBA
37958,HTML/CSS;JavaScript;PHP;SQL
37959,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript
37960,NA
37961,C++;HTML/CSS;Java;SQL
37962,NA
37963,Assembly;Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Objective-C;PHP;Python;Ruby;SQL;Swift;TypeScript
37964,NA
37965,NA
37966,NA
37967,NA
37968,Bash/Shell/PowerShell;Python
37969,NA
37970,NA
37971,NA
37972,NA
37973,NA
37974,C#;HTML/CSS;JavaScript;SQL;TypeScript
37975,NA
37976,Bash/Shell/PowerShell;Swift
37977,NA
37978,NA
37979,C#;HTML/CSS;JavaScript;TypeScript
37981,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
37982,C#;Go;Python
37983,NA
37984,C++;Java;JavaScript;SQL
37985,NA
37986,Bash/Shell/PowerShell;Python
37987,JavaScript;PHP;SQL
37988,C#;Java;JavaScript;Swift
37989,NA
37990,NA
37991,NA
37992,NA
37993,HTML/CSS;Java;JavaScript;Python;SQL
37994,NA
37995,Bash/Shell/PowerShell;C;C#;HTML/CSS;JavaScript;SQL
37996,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
37997,Bash/Shell/PowerShell;C
37998,JavaScript
37999,Java;Kotlin
38000,NA
38001,NA
38002,NA
38003,Bash/Shell/PowerShell;Dart;Go;HTML/CSS;Java;Kotlin;TypeScript
38004,NA
38005,C#;HTML/CSS;JavaScript;Python;SQL
38006,Assembly
38009,C#;HTML/CSS;JavaScript;SQL;TypeScript
38010,C;C++;HTML/CSS;Java;Python
38011,NA
38012,C;C++;HTML/CSS;JavaScript;PHP;SQL
38013,NA
38014,NA
38015,HTML/CSS;JavaScript;R
38016,C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
38017,NA
38018,NA
38019,HTML/CSS;JavaScript;PHP;SQL
38020,C#;C++;Python
38021,Java;Kotlin
38022,NA
38023,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
38024,NA
38025,HTML/CSS;JavaScript;Python;R
38026,C++;HTML/CSS;Java;JavaScript;PHP;SQL
38027,NA
38028,NA
38029,HTML/CSS;Java;JavaScript;PHP;TypeScript
38030,Java;JavaScript;Julia
38031,NA
38032,Java;Python
38033,NA
38034,NA
38035,NA
38036,C;HTML/CSS;Java;JavaScript;PHP;SQL
38037,C;C++;HTML/CSS;JavaScript;Swift
38038,NA
38039,C#;HTML/CSS;JavaScript;SQL
38040,NA
38041,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;Objective-C;Perl;PHP;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA
38042,Assembly;C;C#;C++;Haskell;SQL
38043,NA
38044,JavaScript;SQL;TypeScript
38045,NA
38047,HTML/CSS;JavaScript;TypeScript
38048,NA
38049,NA
38050,NA
38051,NA
38052,NA
38054,NA
38055,NA
38058,NA
38059,NA
38060,Bash/Shell/PowerShell;C#;Go;Java;JavaScript;Kotlin;PHP;Python;SQL;Swift;TypeScript
38061,NA
38063,Bash/Shell/PowerShell;Dart;HTML/CSS;JavaScript;Python;SQL
38064,NA
38065,Java;JavaScript;Kotlin
38066,NA
38067,Python;SQL
38068,JavaScript;TypeScript
38069,NA
38070,Bash/Shell/PowerShell;C#;JavaScript;Python;SQL
38071,NA
38073,NA
38074,NA
38075,C;JavaScript
38076,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
38077,Bash/Shell/PowerShell;C#;Go;HTML/CSS;Java;JavaScript;Python;SQL;Swift;TypeScript
38078,NA
38079,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Python;SQL
38080,NA
38081,Bash/Shell/PowerShell;Go;JavaScript;Python;SQL
38082,JavaScript
38083,Bash/Shell/PowerShell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Perl;PHP;Python;Ruby;SQL;VBA
38084,NA
38085,NA
38086,C#
38087,NA
38088,NA
38089,NA
38090,C#;C++;Java;Kotlin;Objective-C;Swift;TypeScript
38091,NA
38092,C;HTML/CSS;Java;JavaScript;Kotlin;SQL
38093,NA
38094,C;C#;Java;JavaScript;PHP;SQL;VBA
38095,C#;SQL
38096,C;C++;HTML/CSS;JavaScript;PHP;SQL;TypeScript
38097,NA
38098,NA
38099,NA
38100,NA
38101,C#;SQL;VBA
38102,NA
38103,NA
38105,JavaScript
38107,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Python;VBA
38108,HTML/CSS;JavaScript;PHP;SQL
38111,JavaScript;PHP;SQL
38112,Python
38113,C#;HTML/CSS;PHP;SQL
38114,NA
38115,NA
38116,C++;Python;R
38118,HTML/CSS;JavaScript;PHP;SQL
38120,NA
38121,NA
38122,C#
38123,Assembly;C;C++;HTML/CSS;Java;JavaScript;SQL
38124,HTML/CSS;Java;JavaScript;SQL;TypeScript
38125,NA
38126,Bash/Shell/PowerShell;C;C++;SQL
38129,NA
38130,NA
38131,Bash/Shell/PowerShell;C#;Python
38132,NA
38133,C;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
38134,Java;Kotlin;Scala;SQL
38135,Bash/Shell/PowerShell;C;C++;Java;SQL
38136,C
38137,NA
38138,NA
38139,C#;HTML/CSS;Java;JavaScript;PHP;SQL
38140,C;C++
38141,NA
38142,Python
38143,C#;HTML/CSS;JavaScript;TypeScript
38144,Java;JavaScript;Scala
38145,Bash/Shell/PowerShell;C#;C++;Go;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;SQL;TypeScript
38146,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;TypeScript
38147,NA
38148,NA
38149,Assembly;C#;Dart;Go;Haskell;Java;Perl;Python;R;Ruby;Rust;Scala;SQL
38150,C;C++;HTML/CSS;Python
38151,NA
38152,HTML/CSS;JavaScript
38153,NA
38154,C;C++;HTML/CSS;Java;JavaScript
38155,NA
38156,NA
38157,NA
38158,NA
38159,C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
38161,C;C++
38162,Assembly;Bash/Shell/PowerShell;C;C++;Java;JavaScript;PHP;Python;SQL
38163,C#;JavaScript
38164,NA
38165,HTML/CSS;JavaScript;Python;SQL
38166,NA
38167,NA
38168,Python
38169,NA
38170,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
38171,Bash/Shell/PowerShell;HTML/CSS;Python
38172,Java;JavaScript
38173,NA
38174,C#;HTML/CSS;JavaScript;SQL;VBA
38175,NA
38176,C;C++;Go;Java
38177,C#
38178,Dart;Java
38179,NA
38180,NA
38181,NA
38182,HTML/CSS;PHP
38183,Java;PHP;SQL;Swift
38184,NA
38185,NA
38186,NA
38187,NA
38188,C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL;TypeScript
38189,NA
38190,Java;Python
38191,C#;JavaScript
38192,HTML/CSS;JavaScript;TypeScript
38193,NA
38194,Assembly;C;C#;C++;Java;SQL
38195,HTML/CSS;JavaScript;PHP;SQL
38196,NA
38198,Swift
38200,C++;Python;Scala
38201,NA
38202,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
38203,Java;JavaScript
38204,NA
38205,C;C#;HTML/CSS;JavaScript
38206,HTML/CSS;JavaScript;PHP;SQL;TypeScript
38207,HTML/CSS;JavaScript;PHP;Scala;SQL;TypeScript
38208,C;C++;Java;Kotlin;Objective-C;SQL
38209,HTML/CSS;JavaScript;Python;SQL;TypeScript
38210,C#;C++;HTML/CSS;JavaScript;SQL;TypeScript
38211,HTML/CSS;Java;JavaScript;TypeScript
38212,NA
38213,NA
38214,HTML/CSS;JavaScript
38215,NA
38216,NA
38217,NA
38218,NA
38219,NA
38220,NA
38221,HTML/CSS;JavaScript;TypeScript
38222,JavaScript;TypeScript
38224,Assembly;C++;HTML/CSS;Java
38225,NA
38226,NA
38227,NA
38228,HTML/CSS;JavaScript;PHP;SQL
38229,NA
38230,NA
38231,HTML/CSS;JavaScript;Objective-C;PHP;Python;Ruby;SQL
38232,NA
38233,HTML/CSS;Java;JavaScript;TypeScript
38234,NA
38235,Dart;HTML/CSS;Java;JavaScript;PHP;Python;SQL
38236,C;C++;HTML/CSS;Java;JavaScript;Python;SQL
38238,NA
38239,NA
38240,Bash/Shell/PowerShell;C;C++;Dart;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
38241,C#;HTML/CSS;JavaScript;SQL;TypeScript
38242,NA
38243,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;R;SQL
38244,Java;JavaScript;TypeScript
38245,NA
38246,HTML/CSS;Python;Scala
38247,Assembly;Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
38248,NA
38249,C++;HTML/CSS;Java;JavaScript;Python;Scala;SQL
38250,HTML/CSS;JavaScript;PHP
38251,NA
38252,C#;HTML/CSS;JavaScript;PHP;Python;SQL
38253,HTML/CSS;JavaScript;Perl;PHP;Ruby;SQL;TypeScript
38254,NA
38255,NA
38256,NA
38257,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
38258,Bash/Shell/PowerShell;C;Go;PHP;Python;SQL
38259,Java;Kotlin;SQL
38260,NA
38261,C;Java
38262,C#;C++
38263,NA
38264,NA
38265,Bash/Shell/PowerShell;C#;C++;Java;JavaScript;Python;SQL;TypeScript
38266,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
38267,NA
38268,NA
38269,NA
38270,Java;Scala
38271,HTML/CSS;Java;JavaScript;SQL;TypeScript
38272,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
38273,Java;JavaScript;PHP
38274,HTML/CSS;Java;JavaScript;PHP;Python;R;SQL
38275,NA
38276,Assembly;C;C#;C++
38277,C;C++;HTML/CSS;Java;JavaScript;SQL
38278,NA
38279,NA
38280,NA
38281,Bash/Shell/PowerShell;HTML/CSS;Python
38283,NA
38284,NA
38285,NA
38286,NA
38287,NA
38288,Bash/Shell/PowerShell;C;C++;Java;JavaScript;Kotlin;Rust;SQL;TypeScript
38289,C#;C++;Java;JavaScript;Python;SQL
38290,HTML/CSS;JavaScript
38291,NA
38292,NA
38293,NA
38294,C#;HTML/CSS;Java;JavaScript;SQL
38295,NA
38296,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Python;SQL
38297,NA
38298,C#;HTML/CSS;Java;JavaScript;SQL
38299,NA
38300,NA
38301,NA
38302,NA
38303,NA
38304,NA
38305,NA
38306,Bash/Shell/PowerShell;C#;SQL;TypeScript
38307,NA
38308,NA
38309,NA
38310,NA
38311,HTML/CSS;Java;JavaScript
38312,NA
38313,NA
38314,HTML/CSS;Java;PHP
38315,Python;R;SQL
38316,Assembly;C;C++;Go;Java;JavaScript;Python
38317,NA
38318,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript
38319,NA
38320,HTML/CSS;JavaScript;PHP
38321,NA
38322,NA
38323,NA
38324,Java;Objective-C;Swift
38325,NA
38327,NA
38328,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;Python;R;Ruby;Rust;SQL
38329,NA
38330,NA
38332,C;C#;C++
38333,C;C++;HTML/CSS;Java;JavaScript;SQL;TypeScript
38334,Kotlin
38335,NA
38336,Assembly;Bash/Shell/PowerShell;C;C#;HTML/CSS;Java;JavaScript;PHP;R;SQL
38337,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript;VBA
38338,NA
38339,NA
38340,NA
38341,Bash/Shell/PowerShell;C;C#;HTML/CSS;Java;JavaScript;Python
38342,NA
38343,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;R;SQL;TypeScript
38345,NA
38346,NA
38347,NA
38348,NA
38349,HTML/CSS;JavaScript;PHP;SQL
38350,NA
38351,Dart;HTML/CSS;JavaScript;PHP;Python
38352,C#;HTML/CSS;JavaScript;SQL;TypeScript
38354,NA
38355,NA
38356,Bash/Shell/PowerShell;C;C#;HTML/CSS;Java;Objective-C;Python
38357,NA
38358,NA
38359,Bash/Shell/PowerShell
38361,Bash/Shell/PowerShell;C#;C++;Java;SQL
38362,NA
38365,NA
38366,NA
38367,NA
38369,HTML/CSS;JavaScript
38370,NA
38371,Objective-C
38372,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;Python
38374,NA
38375,Java;JavaScript;SQL
38376,C;C#;Java
38377,NA
38378,HTML/CSS;JavaScript;Swift
38380,NA
38381,C#;HTML/CSS;JavaScript;SQL
38382,Assembly;C;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
38383,JavaScript
38384,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
38385,NA
38386,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;SQL
38387,NA
38389,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;TypeScript
38390,NA
38391,C;C#;C++;HTML/CSS;Python;SQL
38392,C;C++;Swift
38394,NA
38396,Bash/Shell/PowerShell;Java;Kotlin;SQL
38397,NA
38398,Assembly;Bash/Shell/PowerShell;C;C#;C++
38399,NA
38400,NA
38401,Assembly;C;C#;C++;PHP;Python
38402,NA
38404,C#;C++;HTML/CSS
38405,NA
38406,HTML/CSS;JavaScript;PHP;Python
38407,Bash/Shell/PowerShell;Python
38408,NA
38409,Bash/Shell/PowerShell;Python;SQL
38410,HTML/CSS;JavaScript;TypeScript
38411,C#;HTML/CSS;JavaScript;Kotlin;PHP
38413,C#;Java;JavaScript;Ruby
38414,Bash/Shell/PowerShell;C#;HTML/CSS;SQL
38415,NA
38416,Bash/Shell/PowerShell;Dart;HTML/CSS;Java;JavaScript;PHP;Python;R;TypeScript
38417,NA
38418,NA
38419,NA
38420,C++;Java
38421,HTML/CSS;JavaScript
38423,NA
38424,Assembly;C#;Go;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript;VBA
38425,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;R;Ruby;TypeScript
38427,NA
38428,NA
38429,C;C#;HTML/CSS;Java;VBA
38430,Java
38432,HTML/CSS;Java;JavaScript;SQL
38433,NA
38434,NA
38435,NA
38436,Bash/Shell/PowerShell;C#;C++;Java;Python
38437,SQL
38438,NA
38439,HTML/CSS;JavaScript
38440,NA
38441,NA
38443,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
38444,C++;Python
38445,NA
38446,NA
38447,C;C#;C++;HTML/CSS;Java;JavaScript
38448,JavaScript
38449,NA
38450,NA
38451,NA
38452,NA
38453,NA
38454,Bash/Shell/PowerShell;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
38455,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
38456,NA
38457,NA
38458,NA
38459,C;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
38460,NA
38461,NA
38463,NA
38464,NA
38465,NA
38466,C;C++;HTML/CSS;Java;JavaScript;SQL
38468,Java
38469,NA
38470,C#;HTML/CSS;Objective-C;PHP;SQL
38471,HTML/CSS;JavaScript;PHP;SQL
38472,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
38473,C#;C++
38474,C;C++;Python
38475,NA
38476,NA
38477,C#;HTML/CSS;Java;JavaScript;SQL
38478,C#;SQL
38479,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
38480,Bash/Shell/PowerShell;C#
38481,NA
38482,C;C++
38483,NA
38484,Objective-C;Swift
38485,Bash/Shell/PowerShell;C++;Go;JavaScript;Perl;Python;VBA
38486,NA
38487,NA
38489,NA
38490,HTML/CSS;Java;JavaScript;Ruby;TypeScript
38491,NA
38492,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python
38493,NA
38494,NA
38495,NA
38496,NA
38497,NA
38498,NA
38499,HTML/CSS;JavaScript;PHP;SQL
38501,C;C#;C++;HTML/CSS;Java;JavaScript;SQL;TypeScript
38502,HTML/CSS;Java;JavaScript;TypeScript
38503,NA
38504,HTML/CSS;JavaScript;Perl;PHP
38505,C
38506,C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;VBA
38507,NA
38508,NA
38509,NA
38510,Python
38511,C;Dart;HTML/CSS;JavaScript;Python
38512,NA
38513,NA
38514,NA
38515,Objective-C;Swift
38516,Bash/Shell/PowerShell;Java;JavaScript;SQL
38517,HTML/CSS;JavaScript;PHP;SQL
38518,Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
38520,C;C++;Java
38521,NA
38522,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript
38523,NA
38524,C;HTML/CSS;Java;Ruby
38525,NA
38526,C#;C++;Python
38527,NA
38528,NA
38529,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;SQL;TypeScript
38530,HTML/CSS;JavaScript;PHP;Ruby;SQL;Swift
38531,HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL
38532,HTML/CSS;JavaScript
38533,NA
38534,HTML/CSS;JavaScript;Objective-C;TypeScript
38535,HTML/CSS;JavaScript;Python;Ruby
38536,NA
38537,HTML/CSS;JavaScript;SQL
38538,HTML/CSS;Java;JavaScript;TypeScript
38539,HTML/CSS;Java;PHP;Python;SQL
38540,C;HTML/CSS;Java;JavaScript;PHP;SQL
38541,NA
38542,Java;Python;SQL
38544,Dart;HTML/CSS;Java;PHP;SQL
38545,HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
38546,Bash/Shell/PowerShell;C#;JavaScript
38547,Bash/Shell/PowerShell;Python
38548,NA
38549,C#
38550,NA
38551,HTML/CSS;JavaScript;SQL;VBA
38552,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript
38553,C#;JavaScript
38554,HTML/CSS;Python;SQL
38555,C#;HTML/CSS;JavaScript;TypeScript
38556,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
38557,Bash/Shell/PowerShell;Python;SQL
38559,NA
38560,NA
38561,C#;HTML/CSS;JavaScript;SQL
38562,NA
38563,C#;HTML/CSS;JavaScript;TypeScript
38564,NA
38565,NA
38566,Java;JavaScript;Kotlin;TypeScript
38568,Python
38569,HTML/CSS;Java;JavaScript;R
38570,NA
38571,NA
38572,C;Java;SQL
38573,NA
38575,HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Scala;SQL
38576,NA
38577,NA
38578,NA
38579,NA
38580,NA
38581,NA
38583,NA
38584,NA
38586,NA
38587,NA
38588,NA
38589,NA
38590,NA
38591,C#
38592,NA
38593,NA
38594,NA
38595,NA
38596,NA
38597,NA
38598,NA
38599,NA
38600,C#;JavaScript;SQL
38601,NA
38602,HTML/CSS;JavaScript;PHP;SQL
38603,HTML/CSS;Java;JavaScript;TypeScript
38604,C#;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;Scala;SQL;Swift
38605,Bash/Shell/PowerShell;C;C#;C++;Java;JavaScript;Objective-C;Python;SQL
38606,NA
38607,C#;SQL
38608,NA
38609,NA
38610,NA
38611,NA
38612,HTML/CSS;JavaScript;Python;Ruby;SQL
38613,NA
38614,Bash/Shell/PowerShell;C++;Python;R
38615,VBA
38616,NA
38617,NA
38618,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;Perl;PHP;SQL;VBA
38619,C;C#;HTML/CSS;Java;JavaScript;PHP;SQL;VBA
38620,Bash/Shell/PowerShell;HTML/CSS;JavaScript
38622,NA
38623,C#;JavaScript;PHP;SQL
38624,NA
38625,NA
38626,Bash/Shell/PowerShell;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
38627,NA
38628,NA
38629,NA
38630,NA
38631,C;C++;Go;JavaScript;Python
38632,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
38634,C;Dart;HTML/CSS;Python
38635,Bash/Shell/PowerShell;C;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
38637,HTML/CSS;JavaScript;PHP;SQL
38638,NA
38639,HTML/CSS;Java;JavaScript;PHP;SQL
38640,NA
38641,Bash/Shell/PowerShell;C#;HTML/CSS;SQL
38642,NA
38643,NA
38644,NA
38646,NA
38647,HTML/CSS;JavaScript;TypeScript
38648,Python;SQL;VBA
38649,C#;Python;SQL
38651,C#;HTML/CSS;JavaScript;SQL;TypeScript
38652,Assembly;Bash/Shell/PowerShell;C;C++;Java;JavaScript;Objective-C;Python;SQL;Swift
38653,Python;SQL
38654,NA
38655,NA
38656,JavaScript;PHP
38657,Assembly;Bash/Shell/PowerShell;Python;SQL
38659,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;VBA
38660,NA
38661,C++;HTML/CSS;Kotlin
38662,HTML/CSS;JavaScript;Python;SQL
38663,Bash/Shell/PowerShell;Python
38664,NA
38666,Java
38667,Bash/Shell/PowerShell;Java;Python;SQL
38668,C++;HTML/CSS;PHP;Python;SQL
38669,Bash/Shell/PowerShell;C++;Python
38670,NA
38671,NA
38672,NA
38673,NA
38674,NA
38675,Objective-C;Swift
38676,NA
38677,Java
38678,NA
38679,C#;Python
38680,NA
38681,C++;Dart;Java;JavaScript;Kotlin;Python;SQL
38682,HTML/CSS;JavaScript
38683,C;Java;R;SQL
38684,Assembly;Bash/Shell/PowerShell;C;HTML/CSS;Java;SQL;VBA
38685,NA
38686,NA
38687,C#;SQL;TypeScript
38688,NA
38689,NA
38690,HTML/CSS;Java;JavaScript;SQL;TypeScript
38691,Bash/Shell/PowerShell;Python;SQL
38692,HTML/CSS;Python;R
38693,Bash/Shell/PowerShell;C#;C++;JavaScript;Objective-C;Swift;TypeScript
38694,HTML/CSS;JavaScript;PHP;SQL;Swift
38695,C;C++;JavaScript
38696,NA
38697,Bash/Shell/PowerShell;HTML/CSS;JavaScript
38698,NA
38699,NA
38700,Java;JavaScript;SQL;TypeScript
38701,NA
38702,Bash/Shell/PowerShell;C#;C++;Go;HTML/CSS;Java;JavaScript;Python;SQL
38704,NA
38705,NA
38706,Java;JavaScript;PHP;SQL
38707,NA
38709,Java;JavaScript;SQL
38710,HTML/CSS;JavaScript;TypeScript
38711,NA
38712,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;Swift
